subject,task,sequence_length,label,movement_mean,movement_std,movement_max,movement_min,movement_median,movement_p95,movement_p99,movement_iqr,movement_cv,movement_skew,movement_kurtosis,scanpath_length,num_samples,dispersion,dispersion_x,dispersion_y,center_distance_mean,center_distance_std,center_distance_max,velocity_mean,velocity_std,velocity_max,acceleration_mean,acceleration_std,acceleration_max,fixation_mean_duration,fixation_max_duration,fixation_count,hull_area,cluster
sub-020,listening,5,500105,0.0006262083538945,0.0008673138861696,0.0387431905631563,9.23274116638207e-06,0.0005211715335342,0.0013937610249505,0.0019463362903295,0.0005288590828133,1.3850244583542384,34.01140729893331,1488.333261007664,1.5711567599214218,2510,0.0156923040366628,0.0024218212518386,0.0155042957854656,0.2985233155263212,0.0152841044538725,0.3389262961213874,0.1542207017156559,0.1184529119520501,2.683035352372765,0.1253184546044287,41.33932604313554,366.6510369147408,1.105726872246696,4.0,227,0.0008167493273905,1
sub-020,listening,9,500109,0.001862275010243,0.0059683921674458,0.0785263510694324,6.463533070476107e-05,0.000950626053609,0.0035712839366688,0.0216787095813972,0.0010079122576502,3.204893012373608,10.006797604947971,110.74174193909924,0.564269328103638,304,0.0310002951066114,0.0205990131350915,0.0231667640070279,0.4586303427235479,0.0232369801639044,0.4989078976483213,7.924889742359828,132.4789391941983,2306.3486556066214,380678.4414871988,6626373.646662616,115153317.43849929,1.148148148148148,2.0,27,0.0040756659045617,1
sub-020,listening,13,500113,0.0015603765495769,0.0071870555779194,0.1420460854744258,1.1200982929982385e-05,0.0007257576670727,0.002895033196932,0.0126210901168241,0.0008028046234846,4.605975128162586,14.402449715186032,226.69044807449384,9.867821299524431,6325,0.0427630576506786,0.0265363636830671,0.0335335727609698,0.3921824134966414,0.0340122345903019,0.5022174646909425,5.42161858167353,254.7081958059621,14185.344392612524,474973.5630577759,25047531.875191875,1416605680.2694776,1.097053726169844,4.0,577,0.0379470940796732,0
sub-020,listening,13,500113,0.0011021558119583,0.0039901905539541,0.2517478405698987,0.0,0.0007210577801627,0.0021888187563213,0.0080304316905506,0.0007405228785394,3.620350689676291,44.15532222886312,2629.500283131715,6.600811157818492,5990,0.036100197210704,0.0049729486463121,0.0357560347411855,0.2309533749677713,0.0357683952360034,0.4906066444136609,0.3814377355726766,10.025748725676817,774.8825785672288,4284.433316123428,332650.8889166017,25738854.139878165,1.1814595660749507,7.0,507,0.0169380907953148,0
sub-020,listening,5,500105,0.0013636361271431,0.0023323280991952,0.0604383633378363,1.0729782225350638e-05,0.000912000890143,0.0033953292249757,0.0103464330697109,0.0010231013774636,1.710374236037248,11.597857574609606,214.6560523495707,3.3736357785521505,2475,0.0476685873087963,0.0046008082353508,0.0474460407157211,0.227447821819131,0.0470336199607534,0.4511251782739927,0.3320686432879884,0.4811711706901749,7.597467644924094,1.4772601994374572,107.6309750619778,3015.4530092027544,1.0829694323144106,5.0,229,0.006081164674515,1
sub-020,listening,9,500109,0.0008556955410406,0.0012453391308865,0.0589490939814965,6.168365747405374e-06,0.0007007892308314,0.0019402052176818,0.0027474475132803,0.0006918554837156,1.4553530679522029,30.65296244894789,1282.411791321544,3.831804632779973,4479,0.027328041745527,0.0097730196261061,0.0255207749301038,0.225498190046767,0.0254893986346315,0.2958014793064626,0.2090928011225656,0.2139025661322409,10.284693085476274,1.057655119071657,88.09566515491251,4771.749273293843,1.1399491094147582,3.0,393,0.0048190316131937,0
sub-020,memory,13,6001131,0.0017645472585832,0.0102505526304309,0.2572546950657282,3.593003639644185e-06,0.0007359774591505,0.0024584947398115,0.0146403742747114,0.0007834631861025,5.809168658175411,17.175974204820808,351.23571937121903,8.393951309080343,4758,0.0369929281578613,0.0112360438351162,0.0352452557463843,0.2495830956596873,0.0353066166398793,0.4857415793064493,2.361344048519663,108.90750996282684,6911.793803488972,210242.64141179764,11101125.006564636,707014102.4022334,1.091743119266055,3.0,436,0.0747893622565968,0
sub-020,memory,9,6001091,0.0039876656468062,0.0336611240564974,0.6341509390740199,4.651117891651324e-07,0.0004212473823678,0.0027731479912397,0.0226489386310976,0.0009387635748537,8.441310540530578,10.880740126890034,125.24267000776324,13.593952189962566,3410,0.1890691305347661,0.1637718398634745,0.0944770902859783,0.3676510513998459,0.1427620363432102,0.5900272895196481,0.9059493523851072,10.24412482561538,221.42381085249863,216.0172718427113,5348.769073656655,124406.78979391808,1.0460122699386505,2.0,326,0.1627003108330751,2
sub-020,memory,5,6001051,0.0053629582477262,0.0446428900051851,0.5783601482376465,1.128041179224502e-05,0.0005031654535523,0.0063214051937001,0.0445600644989068,0.0009778866812461,8.32430310717272,11.91425433191439,142.77902384536026,5.539935869901213,1034,0.2376847245578243,0.216324474298891,0.0984771552566242,0.3760460078330501,0.1093353687347039,0.6069678859762362,1.5278625716928271,17.41964841423148,283.91575814463255,916.9125824220188,18912.01201305161,538511.4751319833,1.9259259259259256,18.0,54,0.1553946941419544,2
sub-020,memory,13,6001131,0.0120323059847785,0.0547044251247704,0.5188877792795222,2.335155053764088e-05,0.0006563311346546,0.0305314498912572,0.2481665343924224,0.003239006729789,4.546462265335839,7.327220159333631,60.02070776668256,3.104334944072877,259,0.103295387526269,0.0460907589976505,0.0924423010273035,0.2198694307685577,0.0653099161413378,0.4527703126576806,2.153968320795868,19.395577563823316,291.50456578934063,724.5638347182916,10786.46771535421,162933.52667963647,1.5294117647058822,4.0,17,0.1199606344524261,1
sub-020,memory,5,6001051,0.0013076174768721,0.0050757914172924,0.0759729656760693,1.0148898152566827e-05,0.000520511664213,0.0026436938901889,0.0176854371355419,0.0006981985658286,3.881709679679268,10.70426364031652,127.92963321189067,2.957830732684807,2263,0.0347700099679924,0.0084004721207536,0.0337399712703305,0.2420054364756165,0.033893003803644,0.3616584052926624,0.2682673624336648,1.1915147183300927,33.69486037427595,22.43337418239283,566.2584128289113,16878.328101347426,1.1641025641025642,19.0,195,0.0067185198926184,1
sub-020,memory,13,6001131,0.0012414216885543,0.0049588838810915,0.0943848756992786,0.0,0.0006900917286116,0.0024550770366188,0.0059400043047959,0.0007671922506729,3.994520094832681,15.31418657099172,249.15459984266823,7.316939432339399,5895,0.0781926173746084,0.0156194881753133,0.0766166887892785,0.2440577853823648,0.0758507148822547,0.4986236322999937,0.2798587832070462,1.289734083079786,46.31397042463743,14.567208405525422,631.681281019502,22927.28739812426,1.1302681992337165,7.0,522,0.028338288717376,1
sub-020,memory,9,6001091,0.0010501006650806,0.0020585007375193,0.0288944984876438,1.0865535022328778e-05,0.0006137103877123,0.0026829540268653,0.0113496589134088,0.0008098418351279,1.9602889570223911,7.667170599304252,74.93902113313523,2.999087499470232,2857,0.0126568028611584,0.0045320592506585,0.0118175757926382,0.1975743906303291,0.0117974525277829,0.2237967563470772,0.7659723873398686,28.325054748213446,1513.8106936604172,52919.83829996502,2829077.469769742,151163776.4674933,1.1349206349206349,10.0,252,0.0016550373902433,1
sub-020,memory,5,6001051,0.0031361831300333,0.011651985604832,0.0875372138868077,8.432228875339134e-06,0.0006559777445772,0.0062599294634489,0.0761019821762375,0.0012236360068728,3.715339673008221,5.923653729264579,34.183929904662705,7.106590972655589,2267,0.0541917758626611,0.0101659269149782,0.0532297144563844,0.2603977244967526,0.053020844026684,0.4355288765519211,7.122136847618817,215.77301990644247,7542.809200690954,639866.2091290199,21551897.10264401,753246600.45429,1.1701030927835052,4.0,194,0.0089786037716281,1
sub-020,memory,5,6001051,0.0066847810035732,0.016369848152246,0.1870190401920288,1.9462805081524847e-05,0.0009063249805643,0.0312545257347439,0.0738972346486077,0.0061898029922686,2.4488234010202894,5.327880356965405,39.48624826261612,3.5295643698866663,529,0.030830389528136,0.0093893844762931,0.0293658369132048,0.1287676947629399,0.0284895740581336,0.2215861827033488,0.7165192780406837,2.690838488135722,29.07784317806752,100.35581681370796,1246.845180029476,15885.845146404234,1.962962962962963,6.0,27,0.0111570317777833,1
sub-020,memory,9,6001090,0.0043931338140469,0.020525237627755,0.3641054482439645,7.5629383859580034e-06,0.0007773692751024,0.0056895055835684,0.1119250977807198,0.0012639900008036,4.672117558114454,8.16821412730737,86.29695284946655,16.92674458552291,3854,0.1044726654054454,0.0208947515047006,0.1023618443389672,0.2586828866811799,0.0930955532703975,0.4074357165287536,5.043718885630632,225.98888233112783,13856.784441066346,370609.58955759625,22326333.090805877,1383797461.7280695,1.1028571428571428,5.0,350,0.0827534572284725,1
sub-020,memory,13,6001131,0.0019460662372451,0.0086247330465288,0.4414480094689293,1.0393840055767046e-06,0.0006276925149177,0.0067372894802292,0.0197885708711144,0.0012483161463723,4.431880519513167,34.994401715419215,1657.108887167698,8.24742871344478,4239,0.2163971838391774,0.2092995701250329,0.0549675460522221,0.2988914375477446,0.1098633052619416,0.4632904973876522,1.2750535833820478,57.85080097054361,3765.313700377657,88672.47990184868,5777352.336959441,376016053.8301818,1.2114285714285715,14.0,350,0.0908940423605532,0
sub-020,memory,9,6001091,0.0053095071808396,0.0239775954332719,0.2385475062937803,2.4843657877573414e-05,4.691563226208691e-05,0.0114350494302107,0.1311471020496576,0.0030591916163347,4.515973821412207,7.712590581210627,63.52107313819327,1.3061387664865511,247,0.0921581918004405,0.0181111885431576,0.0903610378729736,0.3393872752788321,0.0897651757576936,0.4951656181185871,0.2174337319705566,0.3933779901501454,2.1935899475437504,0.9621416229000922,52.9521773608916,276.65852710239096,1.0416666666666667,2.0,24,0.0614224915410825,1
sub-020,listening,13,500113,0.0158702126854913,0.0551045278603731,0.4827009653634906,1.2108979618068711e-05,0.0019476527899886,0.0851467318660657,0.3611292859170772,0.0042982478708235,3.472198448275994,5.791947194098472,36.24361667609168,7.728793577834294,488,0.1773457035416545,0.1190728719341379,0.1314273553490323,0.1954294451978459,0.1548046254451612,0.5645132845302768,2.1639482820290388,12.005009345317749,226.4558727086541,563.753596460765,6755.557190919517,126465.4864926104,1.2894736842105263,5.0,38,0.1444623877978566,2
sub-020,listening,9,500109,0.0035152675256615,0.0094330441659283,0.0745781061826823,1.3374688059479409e-05,0.0007263852786536,0.0267089822950581,0.0451970492940307,0.0013888345371335,2.6834498646452625,4.034374428721545,16.73982611995782,2.3481987071419166,669,0.0270859385534801,0.0110086012193776,0.0247479042853252,0.0766767797254334,0.024529604165351,0.1681776871839832,0.6587596406799501,2.554213739984528,35.87255143839863,119.21248186288727,1547.110816437097,28863.11286763201,1.2641509433962264,6.0,53,0.0049994761946928,1
sub-020,listening,5,500105,0.007712395693138,0.03022986821488,0.4490424845911201,1.764454844557333e-05,0.0020130124951339,0.027899190977771,0.1388743187571111,0.0044043934632032,3.919646944694028,9.887188824392576,119.71674137358798,3.4088788963670345,443,0.0555260409070523,0.022053941644308,0.0509584622684113,0.0566025349319532,0.0485420215172583,0.486795207280106,1.2178373378190608,6.15153681448859,105.45763047000597,236.54002099061128,3244.501602148385,54778.63969865559,1.40625,10.0,32,0.0855643730517938,1
sub-020,listening,9,500109,0.0018044746531519,0.0043809946952564,0.1449220972514208,3.941609533258673e-05,0.0014802856688473,0.0035257585432168,0.0048733379328238,0.0013102590087942,2.4278505035268427,30.746725644809075,1000.4698108391752,4.07450376681715,2259,0.051006645331116,0.0262454442159237,0.0437361924022095,0.1060322842532401,0.0475160410067034,0.2663939669659342,0.2437943736856124,1.4561048028849262,68.39773395277442,9.672800641446658,708.5767017087404,32268.078244587163,1.135678391959799,4.0,199,0.0203885176820035,1
sub-020,listening,13,500113,0.004894713316768,0.0180849302867806,0.3016184479447833,9.063982860950404e-06,0.0015980357683564,0.0064697921656124,0.0855186375991501,0.0016026077235011,3.694788461834164,7.901364252490011,79.89521641947705,15.393873381235498,3146,0.0479722412259141,0.0302529851906334,0.0372302674620074,0.1305009274299472,0.0330180553813345,0.4839949091184175,3.7395384007617256,153.59285729378024,8599.268466505471,273634.0672511527,15327249.529385244,858735548.5576602,1.1496350364963503,3.0,274,0.0632400540418703,1
sub-020,listening,5,500105,0.0128131272265553,0.0348738298743658,0.205119591554735,8.12102603742319e-06,0.0013820654084154,0.0892204482057495,0.1821019990119558,0.0016139367057646,2.721726652498175,3.330927589777804,11.105702338068246,17.336161137529437,1354,0.0470442059160868,0.0390131282717556,0.0262894110380343,0.12682955244918,0.0293551465463932,0.234958028317197,29.01394966734829,608.3860973323483,19333.154732163643,2654854.173259454,62064675.61387935,1977748445.4301183,1.2252252252252251,4.0,111,0.011284825784824,1
sub-020,memory,13,6001131,0.0143889956482537,0.0354096758351727,0.2609904717906082,6.076417983275606e-06,0.0013448487037068,0.0995434280054352,0.1334371962270394,0.0018702215141393,2.4608858533827007,2.8210017554138034,8.057723067432857,51.0953235469489,3552,0.0480526575083435,0.0389741712831823,0.0281082170619789,0.1510029224613402,0.0181977439951583,0.3771794938532888,36.45293683567834,547.1451879064638,11696.48142147252,2938170.459473706,50558479.056928776,1092846965.543567,1.1952861952861953,7.0,297,0.0505062892181253,1
sub-020,memory,9,6001090,0.0054371480394385,0.0144994447504453,0.194701115063083,4.9261289807167625e-05,0.002237554835396,0.0126403986277452,0.0769410890029223,0.0022279062386518,2.666737165380305,6.2451123070443,51.17411849645417,8.748371195456553,1610,0.0623973960183819,0.0302221122683115,0.0545899162842036,0.2500195800188446,0.0542910893702178,0.468303998096117,0.8350710526531172,4.289517122523262,96.87255821038544,151.393968010256,2158.7525231481945,47421.06173054154,1.1338028169014085,3.0,142,0.062662473357038,1
sub-020,memory,9,6001091,0.0029690475226014,0.0151442894083326,0.4056025056928425,2.301164710673636e-05,0.0017070520652358,0.0061750215754297,0.0188254163968802,0.0017099408010698,5.1007231420342425,23.93538381754148,596.1311980502143,5.768859336414632,1944,0.1015502411670089,0.0277589070579885,0.0976826215865627,0.1156573207936448,0.0784171540673127,0.5012439164457201,0.4216061220948843,4.8272904369011504,210.34889059751595,50.30333059751036,2829.1593797960354,121383.1317120906,1.1337209302325582,3.0,172,0.1157455420479367,1
sub-020,memory,5,6001051,0.0112417888445439,0.0343542302972919,0.2538075022898724,1.0506991510177897e-05,0.0021183410417676,0.0717029551877613,0.1889084049014667,0.0035237564642311,3.055939830604922,4.496327198673824,20.550782363854086,14.693018019818934,1308,0.060819472460745,0.024309499540526,0.0557499458519242,0.1554926757359461,0.0403475759292253,0.3437053486098888,13.301287765209045,283.0826057270471,8118.293875624856,433921.91453569056,12158682.329377849,410237789.7650808,1.297029702970297,3.0,101,0.0463415080315277,1
sub-020,memory,5,6001051,0.0025834328572151,0.0091359768062682,0.0965869283306501,5.391360598883023e-05,0.0012884627259268,0.0033791177929831,0.0680430323090056,0.0011947392889651,3.5363709108030035,8.317066284032352,69.69176480056812,3.288710027234843,1274,0.0229051205839472,0.0123534376438745,0.0192882639795308,0.1500253518235862,0.0177826652159528,0.1978762042764306,0.504430189867174,3.346740929113162,48.29696469300897,99.5590644948538,1739.233721530125,24135.5616154668,1.1327433628318584,3.0,113,0.0070562808875474,1
sub-020,memory,13,6001131,0.0020440291040853,0.0029467616877658,0.0839125204433669,2.55017227604008e-05,0.001563393318864,0.0047108735990909,0.0086370448265693,0.0015074626749055,1.441643703544297,16.425774919373147,396.6899069941895,6.634918471860907,3247,0.1157262822224782,0.0370000331034617,0.1096520403247445,0.1298107744241076,0.0819565113648686,0.3809923519214869,0.26104555385563,0.7947841181177502,42.877260469252334,5.267531424553928,398.6034714956658,22002.659763484065,1.1948529411764706,6.0,272,0.0548787675469102,1
sub-020,memory,9,6001091,0.0044066870354521,0.017894036125061,0.3595619293118039,6.7755174179905e-06,0.001394740176953,0.0043445578634162,0.0935813569764768,0.0013667892927839,4.060655086486099,9.78749353560177,145.70406592359407,9.98555282233454,2267,0.0775218143704785,0.0234234347490562,0.073898405989897,0.1422400802234917,0.0285670998255272,0.3544663385769502,5.097550995195937,198.8105122118818,9460.414708212998,416720.5133020632,19850533.88350084,944725611.1721,1.18848167539267,4.0,191,0.0407248313418364,1
sub-020,memory,13,6001131,0.0080557372647257,0.0288688782067471,0.2205415043441611,6.2034956103608216e-06,0.0012002504411195,0.0706546056524394,0.1690891057171328,0.0013294325826077,3.583641975658425,4.738086782061317,22.942512069808988,26.028087102329017,3232,0.0534724627352522,0.0182684623949002,0.0502550251487257,0.1508282397012485,0.0400889076081699,0.465356963815866,24.5507552370468,585.8925565063698,21883.36346071275,2056719.0603848,57349590.716264285,2185347153.0103693,1.5454545454545454,25.0,209,0.0290735436948727,1
sub-020,memory,9,6001091,0.0054677371471695,0.0197660628487934,0.1989424411413955,5.345689117216711e-06,0.0010935916114742,0.0121920306841117,0.1041814713324808,0.001172280108205,3.615035309264213,5.086138386528214,27.70474114979353,12.37348916404465,2264,0.0505552657917346,0.0172730826082185,0.0475128984222452,0.1945932735320798,0.0444236030328719,0.3180180271249872,1.2563267862266518,6.962184264323991,98.23821233888664,336.8077414867929,3878.583488197928,76282.58515840465,1.3592814371257484,13.0,167,0.0165764234710304,1
sub-020,memory,13,6001131,0.003345019716148,0.0211644109852757,0.5814436898597848,3.9157321856060885e-05,0.0014257293566734,0.0054269851133485,0.0449674849464912,0.0014826434944485,6.327140878454332,24.090883230417997,635.4737268744623,10.811103722590367,3233,0.0475337933000262,0.0178685961438942,0.0440474151039085,0.137233459153985,0.037216837582661,0.5594622907232191,0.5697156235859075,5.78814443121755,266.29283780231015,84.41339856051832,2645.5608905129725,126767.85660285204,1.9401197604790417,25.0,167,0.0937788755299253,0
sub-020,memory,5,6001051,0.0034462416250885,0.015963751309668,0.3423262569852045,3.546307623845527e-05,0.0015678189287831,0.0056987844130485,0.0375950446935186,0.0015797395457668,4.632220559769294,16.65279146628367,330.2145105351231,4.314694514610903,1253,0.0886455470076714,0.0544369725401308,0.0699617683092296,0.1779606443231198,0.0464138627531171,0.31930174499589,4.1581620149992,130.2102932278893,4606.313838025248,183416.54608600843,6502323.380508622,229982659.17488217,1.1775700934579438,3.0,107,0.0417321683772822,1
sub-020,memory,5,6001051,0.0024442721706404,0.0089611483909625,0.1264583223634202,6.10545684173768e-05,0.0014577549934436,0.0039531100413887,0.0071364378175385,0.001363853220614,3.666182718356864,11.233235007418182,129.14665695793042,3.072450118495017,1258,0.0348217581073384,0.0134754344197423,0.0321086827024282,0.1815001869511837,0.0331243741146825,0.2921366291867643,0.3345257032961403,2.2795327146181856,62.2906221165218,29.232343205216857,1131.2883483323656,30441.467090239857,1.1454545454545455,3.0,110,0.0090480423261004,1
sub-020,listening,5,500105,0.0348884659724702,0.0996078632649009,0.3526719057037901,2.821815457075018e-06,0.0012812979216145,0.3345821891813423,0.3423063293013179,0.0016116611811258,2.855037058479421,2.675201015438683,5.189102630753833,41.51727450723965,1191,0.1317274948140923,0.0686828442449879,0.1124046253337265,0.2388942707716476,0.1286848226194739,0.5249436103898069,66.30380336246706,1231.262482311487,34930.18224201172,4444123.971305656,109451234.10954478,3573343243.7830176,1.2659574468085106,3.0,94,0.0539622028775431,2
sub-020,listening,13,500113,0.0439262741010677,0.1115581939685618,0.3692232312141281,1.94785652320108e-06,0.0013840819007411,0.3434791621208064,0.3536977024886084,0.0023372489785945,2.5396689396392502,2.28731286138891,3.252199058735282,95.6714249921256,2179,0.1533996614727812,0.0727730188831067,0.1350390456964312,0.2651493024514994,0.1502719315562705,0.5406052254512929,73.33941614456025,1359.488557136668,34472.13746286209,5487301.047355094,129690992.44457991,3442529039.7707787,1.2976190476190477,7.0,168,0.07160534588813,2
sub-020,listening,13,500113,0.0011710639866853,0.001902430511505,0.0538671336754818,2.9053607183431955e-06,0.0009128959182567,0.0024005189984661,0.0044577046024098,0.0008261351936613,1.624531650819414,15.039612553531178,306.36759165998905,3.692364750018803,3154,0.0300206760022177,0.0106557362117379,0.0280659272680592,0.0777338332998801,0.0211930220176575,0.1968266595257667,0.1418910389294153,0.1999909883965029,4.667214422928773,0.4017613742944478,22.80157590006316,501.683520519951,1.1087719298245613,3.0,285,0.0069680514673531,1
sub-020,listening,9,500109,0.0076907921539259,0.0531419296729221,0.6923928753912242,3.645574549477432e-05,0.001882244583605,0.0099258761397791,0.0438812727886553,0.0021078551492027,6.909812228613487,11.618371452660266,136.56768057008568,8.036877800852606,1046,0.1277128714501561,0.0480041153154546,0.1183477183845326,0.2758207211424395,0.1108540754896605,0.6048933277625773,62.67830726534053,1997.2016108204996,64562.562619157965,6168269.95084192,199540172.0898721,6447328286.600028,1.1666666666666667,4.0,90,0.2394655134619545,2
sub-020,listening,5,500105,0.0026736254872782,0.0097527826742083,0.1953982986216264,3.969525579459432e-05,0.0015950038545199,0.005656231097984,0.0137539122497646,0.0015634153336741,3.647774424882715,17.74827197078659,340.73263333581474,2.376853058190404,890,0.0520433346654509,0.0279937966164679,0.043873181262543,0.147039829312789,0.0461592157194125,0.2355280037510814,0.2752449757068337,0.5773060126561335,15.977437893440824,-2.157802597518815,132.40738188729316,1301.0884791265455,1.1866666666666668,2.0,75,0.0228532182528029,1
sub-020,memory,5,6001051,0.0071407887140909,0.0171361366964582,0.1554327117794056,5.179618029564295e-06,0.0015432961498536,0.0495021786721008,0.0675009056539832,0.0020188021292656,2.39975405834981,3.8116009016911634,18.255311029024387,6.869438742955465,963,0.0506034223195476,0.0293803626309316,0.0412007359415513,0.1598458098183762,0.0400490220403905,0.3027796132181147,40.34872217910332,456.3948046461812,7126.900852261994,3674132.145412113,44811618.1239765,711713789.2835333,1.2435897435897436,5.0,78,0.0214940380448145,1
sub-020,memory,13,6001131,0.0021878316126548,0.0037259213390177,0.0986430742693966,2.1215027083918915e-05,0.0015113032293703,0.004777587350193,0.0148125392575091,0.0015219240891291,1.7030201581631454,11.517428226091877,212.88092515243665,5.854637395464369,2677,0.078090254406288,0.0364653678226156,0.0690533473685391,0.1627701209608284,0.062227033996966,0.2734183032640527,0.2438562428859925,0.2961240873096666,4.71589398156128,0.6681587193101126,40.18937935682332,499.97686832882266,1.2350230414746544,5.0,217,0.0297409929031518,1
sub-020,memory,13,6001131,0.0104765299406659,0.0384138470204363,0.3510126459177919,4.287478588053754e-06,0.0011125140563106,0.0347388778816982,0.1998007617352317,0.0016963414411579,3.6666574942269943,4.942366623508941,25.24427001683671,23.090271989227773,2205,0.0725283367867875,0.0334219022788511,0.0643687508432515,0.2733247227246299,0.0544853635434788,0.5000149968208399,9.764129444032106,363.6395382742263,17041.42832536967,774145.2373022984,36307427.587680764,1701805978.7323885,1.4635761589403973,15.0,151,0.0966129703442305,1
sub-020,memory,13,6001130,0.0026666528507049,0.0085585988938136,0.1634383893780458,3.050282361248997e-05,0.0014031024737517,0.0048820379636472,0.0355716604147652,0.0013249709117648,3.2094912135080644,12.446035634908148,190.6040489903149,6.199967877888948,2326,0.0414839196104646,0.0116162909424049,0.0398243313941225,0.1324224271828876,0.0342104903422785,0.4956600208483068,0.3124580847636437,1.2047466639300664,39.3689774881239,3.5466705203626225,289.91394434268403,9864.180899477213,1.1477832512315271,3.0,203,0.0584398786468425,1
sub-020,memory,13,6001131,0.0017229729292268,0.001468666519766,0.01984695854077,2.08776539824979e-05,0.0013917884023229,0.0041160190478376,0.0062930069112223,0.00145881795358,0.8524025507615539,3.776973563576385,29.38299784152044,5.587601209482603,3244,0.1117795178866769,0.0530085286573336,0.0984111604878357,0.1935479273630547,0.0894613121402055,0.3407037234707412,0.215436927433288,0.186413934954988,2.6287358321086955,0.3248169162095131,26.08322633470966,287.6493112835848,1.371308016877637,15.0,237,0.0438747197772109,1
sub-020,memory,9,6001090,0.0092952348026378,0.0122913844797126,0.0626955456922496,0.0001645734209493,0.0025189790869749,0.0290441859631659,0.0464152569128934,0.0169122331093691,1.3223317905024283,2.066804991463379,5.733440015685012,0.4740569749345312,52,0.1012599779201482,0.0048286162338761,0.1011447853013433,0.1657133693747808,0.1005646786510057,0.4823829613440221,1.085371415558689,1.2780839242689723,3.934542191957809,-2.6424981043310622,61.16931592634237,260.0834626826989,1.0,1.0,5,0.0045792329318012,1
sub-020,memory,5,6001051,0.002192204617301,0.0167506859678004,0.2931677749417028,2.434298831373184e-06,0.0009668999157613,0.0023767356340879,0.0035288988833124,0.0008885429335113,7.641023030242248,16.583115781099995,281.2759813490843,2.751216794712771,1256,0.0413995967182275,0.0207451626136789,0.0358268731061461,0.0751235977959895,0.032929493665996,0.2740790293469168,0.3874151900436734,4.852264372041093,145.8461602855943,57.0174848228065,2295.010258266685,72879.79133186386,1.1775700934579438,2.0,107,0.013026859897773,1
sub-020,memory,9,6001090,0.002125371768154,0.0057026565653988,0.116974923575181,3.575010375762375e-05,0.0015631278794872,0.0040833445032206,0.007635388287779,0.0014491419480325,2.683133676115256,17.555657472610076,334.4878537014259,4.701322351156849,2213,0.0135347065739198,0.0079634353769118,0.0109440385160075,0.0820651764963543,0.0066452258178295,0.1847081491808413,0.2957983449307983,1.9873809928457729,76.93175788708731,25.188685776168715,1216.4172866262743,50744.6605503857,1.1326530612244898,3.0,196,0.0092216804813663,1
sub-020,memory,9,6001091,0.0022476788401884,0.0155295665829217,0.4932301213655859,0.0,0.0013172316897347,0.0035541682022985,0.0072315378610222,0.0012874272427686,6.909157262707533,29.131746355129486,898.2507818104505,4.9021875504509165,2182,0.0647853384881153,0.0456221264891432,0.0459974092490902,0.1314757009295316,0.0408396995114028,0.4250087099872112,0.365979600809543,5.51915386102054,245.8399389647256,50.990593384029154,2846.230047373455,124061.84420460174,1.184782608695652,3.0,184,0.0784716072680049,0
sub-020,memory,5,6001051,0.0104652667955308,0.0507452226995804,0.4931739540023978,2.420522554222828e-05,0.0012511925918645,0.0083650598456126,0.3350771994446576,0.0013593385702237,4.848918206390206,6.572517478330962,46.14773976961481,12.139709482815793,1161,0.1164117185721057,0.0414366315770687,0.1087873787921072,0.1976437462900936,0.0951341394149649,0.5021929749876584,37.87581644928479,1222.008452961245,41601.33686639719,3583627.909317641,122085489.64465274,4154488575.59649,1.183673469387755,3.0,98,0.1503536552625136,2
sub-020,memory,5,6001050,0.005019956374239,0.0227195459125128,0.242667566585372,4.0209004058997246e-05,0.0016071446295144,0.0054107870708444,0.1535936388044003,0.0015987002764465,4.525845290031427,7.707166971725968,61.48241566783469,6.259885598676053,1248,0.0356102728987957,0.0261170254936681,0.0242072822780623,0.1840564898268148,0.0164659798751918,0.2437639207897275,13.112057770782323,433.0030878737304,15283.86481543358,1224587.6369208752,43256902.49780128,1526298181.1910555,1.1160714285714286,2.0,112,0.018996413914266,1
sub-020,memory,9,6001090,0.0017325783163835,0.0061922740261992,0.157171709917984,4.591096962257363e-05,0.0012615183927618,0.0031832392141221,0.0056615632330577,0.0011108680793224,3.5740225810540447,22.67759676355391,534.2771919456933,3.924289886608667,2266,0.0155726287607861,0.0076835902195632,0.0135450805778,0.1218887589439675,0.0118621031702834,0.2289739985615567,0.2515028004923164,1.9604521817839955,66.93695399907953,17.071707422462683,920.009673856901,33304.344896750525,1.1761658031088082,3.0,193,0.0130739202995162,1
sub-020,listening,13,500113,0.0023649413684578,0.005085178785392,0.1332192767663009,2.5130072710251372e-05,0.0016240816352418,0.0052398156464058,0.0136500149080627,0.001661385534171,2.150234611823811,17.637391196523012,405.5797939085644,6.399531343047002,2707,0.0231971386347708,0.0143384087753805,0.0182350562003759,0.1418576612891497,0.0142883515167412,0.2269357665346502,0.2868021236480145,1.409588271553654,71.24342030065064,11.08184590588689,749.8548010837709,38041.91774503444,1.334975369458128,10.0,203,0.0156945567392269,1
sub-020,listening,5,500105,0.0050953634975701,0.0279321167587736,0.4888242783514819,6.593217101748781e-05,0.0016390911855445,0.0046565929869679,0.1467108911716584,0.0016957097040984,5.4818693057116965,12.23994447513088,183.55253640160652,5.2940826739754,1040,0.0371315236592117,0.0300636441220117,0.0217928279798567,0.0820892231848982,0.0316314181769281,0.5153847918307527,15.827773979722892,479.0314907930611,15439.257326977156,1483783.0536042457,47855960.40146906,1541820975.8981602,1.181818181818182,3.0,88,0.0334662564380251,1
