subject,trial,condition,accuracy
79,87,5,1.0
79,94,13,0.5384615384615384
79,95,13,0.6153846153846154
79,96,5,1.0
79,97,5,1.0
79,98,9,0.4444444444444444
79,99,9,0.4444444444444444
79,100,5,1.0
79,101,13,0.15384615384615385
79,102,13,0.23076923076923078
79,103,9,0.5555555555555556
79,104,9,0.3333333333333333
79,105,5,1.0
79,112,9,0.5555555555555556
79,113,9,0.5555555555555556
79,114,9,0.5555555555555556
79,115,5,1.0
79,116,9,0.4444444444444444
79,117,13,0.5384615384615384
79,118,13,0.15384615384615385
79,119,13,0.38461538461538464
79,120,5,1.0
79,121,13,0.3076923076923077
79,122,5,0.8
79,123,5,1.0
79,130,13,0.0
79,131,5,1.0
79,132,9,0.8888888888888888
79,133,9,0.3333333333333333
79,134,9,0.4444444444444444
79,135,9,0.0
79,136,13,0.38461538461538464
79,137,5,1.0
79,138,5,0.5
79,139,13,0.07692307692307693
79,140,5,1.0
79,141,13,0.23076923076923078
79,148,5,1.0
79,149,9,0.2222222222222222
79,150,5,1.0
79,151,9,0.6666666666666666
79,152,5,1.0
79,153,9,0.6666666666666666
79,154,5,1.0
79,155,13,0.23076923076923078
79,156,13,0.0
79,157,13,0.38461538461538464
79,158,13,0.46153846153846156
79,159,9,0.4444444444444444
80,4,5,1.0
80,5,5,0.8
80,6,5,1.0
80,7,13,0.38461538461538464
80,8,13,0.23076923076923078
80,9,13,0.38461538461538464
80,10,9,0.5555555555555556
80,11,5,1.0
80,12,9,0.3333333333333333
80,13,13,0.38461538461538464
80,14,9,0.6666666666666666
80,15,9,0.1111111111111111
80,22,13,0.38461538461538464
80,23,13,0.46153846153846156
80,24,5,1.0
80,25,5,1.0
80,26,13,0.5384615384615384
80,27,5,1.0
80,28,9,0.4444444444444444
80,29,9,0.4444444444444444
80,30,9,0.3333333333333333
80,31,9,0.4444444444444444
80,32,13,0.07692307692307693
80,33,5,1.0
80,40,9,0.4444444444444444
80,41,13,0.38461538461538464
80,42,9,0.5
80,43,5,0.6
80,44,5,1.0
80,45,13,0.46153846153846156
80,46,5,1.0
80,47,13,0.3076923076923077
80,48,9,0.5555555555555556
80,49,5,1.0
80,50,13,0.46153846153846156
80,51,9,0.5555555555555556
80,58,9,0.5555555555555556
80,59,9,0.5555555555555556
80,60,13,0.3076923076923077
80,61,5,1.0
80,62,9,0.5555555555555556
80,63,5,1.0
80,64,5,1.0
80,65,5,1.0
80,66,9,0.5555555555555556
80,67,13,0.46153846153846156
80,68,13,0.3076923076923077
80,69,13,0.3076923076923077
80,76,5,1.0
80,77,13,0.38461538461538464
80,78,13,0.3076923076923077
80,79,5,1.0
80,80,13,0.38461538461538464
80,81,5,1.0
80,82,9,0.4444444444444444
80,83,9,0.5555555555555556
80,84,13,0.38461538461538464
80,85,5,1.0
80,86,9,0.3333333333333333
80,87,9,0.5555555555555556
80,94,13,0.46153846153846156
80,95,13,0.3076923076923077
80,96,13,0.3076923076923077
80,97,5,1.0
80,98,9,0.4444444444444444
80,99,9,0.5555555555555556
80,100,5,1.0
80,101,9,0.5555555555555556
80,102,9,0.2222222222222222
80,103,5,1.0
80,104,5,1.0
80,105,13,0.38461538461538464
80,112,13,0.3076923076923077
80,113,9,0.4444444444444444
80,114,5,1.0
80,115,9,0.3333333333333333
80,116,13,0.23076923076923078
80,117,5,1.0
80,118,5,1.0
80,119,9,0.5555555555555556
80,120,5,1.0
80,121,13,0.38461538461538464
80,122,9,0.4444444444444444
80,123,13,0.38461538461538464
80,130,9,0.5555555555555556
80,131,13,0.3076923076923077
80,132,5,1.0
80,133,13,0.3076923076923077
80,134,5,1.0
80,135,5,1.0
80,136,9,0.5555555555555556
80,137,9,0.5555555555555556
80,138,9,0.6666666666666666
80,139,5,1.0
80,140,13,0.46153846153846156
80,141,13,0.46153846153846156
80,148,13,0.23076923076923078
80,149,5,1.0
80,150,13,0.36363636363636365
80,151,5,1.0
80,152,13,0.38461538461538464
80,153,5,1.0
80,154,9,0.5555555555555556
80,155,13,0.46153846153846156
80,156,9,0.5555555555555556
80,157,9,0.4444444444444444
80,158,5,1.0
80,159,9,0.5555555555555556
81,4,13,0.3076923076923077
81,5,13,0.15384615384615385
81,6,13,0.07692307692307693
81,7,9,0.4444444444444444
81,8,9,0.3333333333333333
81,9,5,1.0
81,10,13,0.3076923076923077
81,11,5,1.0
81,12,5,1.0
81,13,5,1.0
81,14,9,0.2222222222222222
81,15,9,0.4444444444444444
81,22,9,0.1111111111111111
81,23,9,0.3333333333333333
81,24,5,1.0
81,25,5,0.6
81,26,5,1.0
81,27,13,0.3076923076923077
81,28,13,0.15384615384615385
81,29,9,0.1111111111111111
81,30,9,0.2222222222222222
81,31,13,0.15384615384615385
81,32,13,0.15384615384615385
81,33,5,1.0
81,40,9,0.2222222222222222
81,41,5,1.0
81,42,13,0.23076923076923078
81,43,5,1.0
81,44,9,0.3333333333333333
81,45,9,0.1111111111111111
81,46,13,0.15384615384615385
81,47,13,0.07692307692307693
81,48,5,0.6
81,49,9,0.2222222222222222
81,50,13,0.07692307692307693
81,51,5,0.6
81,58,13,0.38461538461538464
81,59,5,1.0
81,60,5,1.0
81,61,9,0.2222222222222222
81,62,9,0.1111111111111111
81,63,5,1.0
81,64,13,0.23076923076923078
81,65,5,1.0
81,66,13,0.0
81,67,9,0.3333333333333333
81,68,13,0.07692307692307693
81,69,9,0.2222222222222222
81,76,9,0.2222222222222222
81,77,5,1.0
81,78,5,1.0
81,79,5,1.0
81,80,13,0.3076923076923077
81,81,9,0.5555555555555556
81,82,9,0.4444444444444444
81,83,13,0.23076923076923078
81,84,9,0.3333333333333333
81,85,5,1.0
81,86,13,0.15384615384615385
81,87,13,0.3076923076923077
81,94,9,0.25
81,95,5,0.6
81,96,13,0.15384615384615385
81,97,9,0.2222222222222222
81,98,5,1.0
81,99,5,0.6
81,100,13,0.23076923076923078
81,101,13,0.38461538461538464
81,102,5,1.0
81,103,9,0.3333333333333333
81,104,9,0.4444444444444444
81,105,13,0.46153846153846156
81,112,13,0.16666666666666666
81,113,5,1.0
81,114,13,0.3076923076923077
81,115,9,0.5555555555555556
81,116,5,1.0
81,117,5,1.0
81,118,9,0.0
81,119,9,0.4444444444444444
81,120,5,1.0
81,121,9,0.2222222222222222
81,122,13,0.15384615384615385
81,123,13,0.0
81,130,13,0.23076923076923078
81,131,9,0.2222222222222222
81,132,5,1.0
81,133,13,0.07692307692307693
81,134,9,0.4444444444444444
81,135,5,1.0
81,136,13,0.07692307692307693
81,137,13,0.23076923076923078
81,138,9,0.7777777777777778
81,139,5,1.0
81,140,5,1.0
81,141,9,0.3333333333333333
81,148,9,0.6666666666666666
81,149,9,0.2222222222222222
81,150,9,0.6666666666666666
81,151,13,0.5384615384615384
81,152,5,0.8
81,153,5,1.0
81,154,5,0.4
81,155,13,0.23076923076923078
81,156,9,0.4444444444444444
81,157,13,0.23076923076923078
81,158,13,0.18181818181818182
81,159,5,1.0
82,4,13,0.08333333333333333
82,5,9,0.5555555555555556
82,6,5,1.0
82,7,5,1.0
82,8,13,0.3076923076923077
82,9,5,1.0
82,10,13,0.125
82,11,9,0.2222222222222222
82,12,5,1.0
82,13,13,0.15384615384615385
82,14,9,0.5555555555555556
82,15,9,0.2222222222222222
82,22,5,1.0
82,23,5,1.0
82,24,9,0.5555555555555556
82,25,9,0.3333333333333333
82,26,13,0.3076923076923077
82,27,13,0.0
82,28,13,0.3076923076923077
82,29,5,1.0
82,30,5,1.0
82,31,9,0.2222222222222222
82,32,13,0.36363636363636365
82,33,9,0.1111111111111111
82,40,9,0.7777777777777778
82,41,13,0.1
82,42,5,1.0
82,43,13,0.15384615384615385
82,44,5,0.8
82,45,13,0.23076923076923078
82,46,9,0.3333333333333333
82,47,9,0.0
82,48,9,0.2222222222222222
82,49,5,1.0
82,50,13,0.08333333333333333
82,51,5,0.5
82,58,5,1.0
82,59,9,0.5555555555555556
82,60,5,1.0
82,61,13,0.23076923076923078
82,62,13,0.15384615384615385
82,63,9,0.1111111111111111
82,64,13,0.38461538461538464
82,65,13,0.23076923076923078
82,66,9,0.3333333333333333
82,67,5,1.0
82,68,5,1.0
82,69,9,0.7777777777777778
82,76,5,1.0
82,77,13,0.08333333333333333
82,78,5,1.0
82,79,13,0.07692307692307693
82,80,13,0.46153846153846156
82,81,9,0.4444444444444444
82,82,9,0.2222222222222222
82,83,13,0.07692307692307693
82,84,5,1.0
82,85,9,0.2222222222222222
82,86,9,0.3333333333333333
82,87,5,1.0
82,94,5,1.0
82,95,13,0.15384615384615385
82,96,5,1.0
82,97,9,0.4444444444444444
82,98,13,0.23076923076923078
82,99,9,0.3333333333333333
82,100,9,0.25
82,101,5,0.2
82,102,13,0.23076923076923078
82,103,9,0.3333333333333333
82,104,5,1.0
82,105,13,0.15384615384615385
82,112,5,1.0
82,113,13,0.07692307692307693
82,114,13,0.0
82,115,9,0.4444444444444444
82,116,9,0.3333333333333333
82,117,9,0.0
82,118,13,0.38461538461538464
82,119,5,0.6
82,120,5,0.2
82,121,9,0.1111111111111111
82,122,13,0.07692307692307693
82,123,5,1.0
82,130,5,0.0
82,131,9,0.3333333333333333
82,132,13,0.38461538461538464
82,133,9,0.2222222222222222
82,134,9,0.125
82,135,9,0.2222222222222222
82,136,5,0.8
82,137,13,0.125
82,138,13,0.1
82,139,5,1.0
82,140,5,1.0
82,141,13,0.15384615384615385
82,148,9,0.5555555555555556
82,149,9,0.3333333333333333
82,150,5,1.0
82,151,5,1.0
82,152,13,0.16666666666666666
82,153,13,0.07692307692307693
82,154,5,1.0
82,155,13,0.15384615384615385
82,156,9,0.6666666666666666
82,157,5,0.4
82,158,9,0.3333333333333333
82,159,13,0.38461538461538464
83,4,5,1.0
83,5,5,1.0
83,6,9,0.7777777777777778
83,7,13,0.3076923076923077
83,8,13,0.09090909090909091
83,9,9,0.6666666666666666
83,10,13,0.23076923076923078
83,11,5,1.0
83,12,13,0.3076923076923077
83,13,9,0.4444444444444444
83,14,5,1.0
83,15,9,1.0
83,22,9,0.5555555555555556
83,23,5,1.0
83,24,5,1.0
83,25,9,1.0
83,26,13,0.07692307692307693
83,27,13,0.3076923076923077
83,28,13,0.15384615384615385
83,29,5,1.0
83,30,5,1.0
83,31,9,0.5
83,32,9,0.1111111111111111
83,33,13,0.6153846153846154
83,40,5,1.0
83,41,13,0.38461538461538464
83,42,13,0.23076923076923078
83,43,9,0.5
83,44,5,1.0
83,45,5,1.0
83,46,13,0.38461538461538464
83,47,9,1.0
83,48,13,0.23076923076923078
83,49,9,0.5555555555555556
83,50,5,1.0
83,51,9,0.5555555555555556
83,58,13,0.3076923076923077
83,59,5,1.0
83,60,9,1.0
83,61,5,1.0
83,62,13,0.38461538461538464
83,63,9,0.4444444444444444
83,64,9,0.4444444444444444
83,65,5,1.0
83,66,5,1.0
83,67,9,0.5555555555555556
83,68,13,0.23076923076923078
83,69,13,0.07692307692307693
83,76,5,1.0
83,77,13,0.5384615384615384
83,78,9,0.5555555555555556
83,79,5,1.0
83,80,9,0.3333333333333333
83,81,9,0.5555555555555556
83,82,5,1.0
83,83,13,0.2222222222222222
83,84,13,0.15384615384615385
83,85,13,0.3076923076923077
83,86,5,0.6
83,87,9,0.5555555555555556
83,94,5,1.0
83,95,5,1.0
83,96,9,0.1111111111111111
83,97,5,1.0
83,98,9,0.6666666666666666
83,99,9,0.5555555555555556
83,100,13,0.3076923076923077
83,101,9,0.5555555555555556
83,102,13,0.16666666666666666
83,103,5,1.0
83,104,13,0.07692307692307693
83,105,13,0.15384615384615385
83,112,9,0.6666666666666666
83,113,13,0.07692307692307693
83,114,9,0.6666666666666666
83,115,13,0.23076923076923078
83,116,13,0.07692307692307693
83,117,5,1.0
83,118,5,1.0
83,119,9,0.6666666666666666
83,120,5,1.0
83,121,5,1.0
83,122,9,0.3333333333333333
83,123,13,0.15384615384615385
83,130,9,0.3333333333333333
83,131,5,1.0
83,132,9,0.3333333333333333
83,133,13,0.5384615384615384
83,134,13,0.23076923076923078
83,135,13,0.23076923076923078
83,136,9,0.5555555555555556
83,137,5,1.0
83,138,13,0.38461538461538464
83,139,5,1.0
83,140,5,1.0
83,141,9,0.4444444444444444
83,148,9,0.5555555555555556
83,149,5,1.0
83,150,5,1.0
83,151,5,1.0
83,152,13,0.0
83,153,13,0.5
83,154,9,0.2222222222222222
83,155,9,0.5
83,156,13,0.25
83,157,13,0.15384615384615385
83,158,5,1.0
83,159,9,0.4444444444444444
84,4,5,1.0
84,5,13,0.38461538461538464
84,6,9,0.0
84,7,9,0.6666666666666666
84,8,5,1.0
84,9,5,1.0
84,10,13,0.2
84,11,13,0.38461538461538464
84,12,9,0.5555555555555556
84,13,9,0.5555555555555556
84,14,5,1.0
84,15,13,0.6153846153846154
84,22,9,0.0
84,23,5,1.0
84,24,5,1.0
84,25,9,0.5555555555555556
84,26,5,1.0
84,27,13,0.5384615384615384
84,28,9,0.7777777777777778
84,29,13,0.3076923076923077
84,30,13,0.46153846153846156
84,31,9,0.6666666666666666
84,32,5,1.0
84,33,13,0.23076923076923078
84,40,13,0.23076923076923078
84,41,5,0.0
84,42,13,0.3076923076923077
84,43,5,1.0
84,44,13,0.25
84,45,5,0.8
84,46,9,0.7777777777777778
84,47,9,0.4444444444444444
84,48,9,0.4444444444444444
84,49,13,0.3076923076923077
84,50,5,1.0
84,51,9,0.4444444444444444
84,58,9,0.7777777777777778
84,59,13,0.3076923076923077
84,60,13,0.46153846153846156
84,61,13,0.07692307692307693
84,62,9,0.5555555555555556
84,63,13,0.07692307692307693
84,64,5,1.0
84,65,5,1.0
84,66,9,0.7777777777777778
84,67,5,1.0
84,68,9,0.7777777777777778
84,69,5,1.0
84,76,13,0.38461538461538464
84,77,9,0.4444444444444444
84,78,5,1.0
84,79,5,1.0
84,80,9,0.5555555555555556
84,81,13,0.6153846153846154
84,82,13,0.07692307692307693
84,83,13,0.46153846153846156
84,84,9,0.3333333333333333
84,85,5,1.0
84,86,9,0.6666666666666666
84,87,5,1.0
84,94,5,1.0
84,95,9,0.6666666666666666
84,96,13,0.1
84,97,9,0.5555555555555556
84,98,13,0.38461538461538464
84,99,5,1.0
84,100,13,0.38461538461538464
84,101,13,0.38461538461538464
84,102,5,1.0
84,103,9,0.3333333333333333
84,104,5,1.0
84,105,9,0.125
84,112,13,0.23076923076923078
84,113,13,0.3076923076923077
84,114,9,0.5555555555555556
84,115,13,0.38461538461538464
84,116,5,0.6
84,117,9,0.5555555555555556
84,118,9,0.8888888888888888
84,119,5,1.0
84,120,5,0.6
84,121,5,1.0
84,122,9,0.3333333333333333
84,123,13,0.38461538461538464
84,130,5,1.0
84,131,13,0.15384615384615385
84,132,5,1.0
84,133,5,1.0
84,134,9,0.6666666666666666
84,135,5,1.0
84,136,13,0.46153846153846156
84,137,9,0.2222222222222222
84,138,9,1.0
84,139,9,0.8888888888888888
84,140,13,0.46153846153846156
84,141,13,0.23076923076923078
84,148,9,0.2222222222222222
84,149,9,0.7777777777777778
84,150,5,0.4
84,151,9,1.0
84,152,13,0.3076923076923077
84,153,13,0.46153846153846156
84,154,9,0.5555555555555556
84,155,13,0.6153846153846154
84,156,5,1.0
84,157,5,1.0
84,158,5,0.6
84,159,13,0.6153846153846154
85,4,9,0.6666666666666666
85,5,13,0.46153846153846156
85,6,5,1.0
85,7,9,0.5555555555555556
85,8,5,1.0
85,9,9,0.6666666666666666
85,10,9,0.2222222222222222
85,11,5,0.6
85,12,13,0.15384615384615385
85,13,13,0.23076923076923078
85,14,13,0.3076923076923077
85,15,5,1.0
85,22,9,1.0
85,23,13,0.0
85,24,13,0.15384615384615385
85,25,13,0.15384615384615385
85,26,9,0.3333333333333333
85,27,13,0.23076923076923078
85,28,9,0.14285714285714285
85,29,5,0.6
85,30,5,1.0
85,31,9,1.0
85,32,5,1.0
85,33,5,1.0
85,40,13,0.23076923076923078
85,41,9,0.0
85,42,13,0.15384615384615385
85,43,5,0.6
85,44,9,0.3333333333333333
85,45,5,1.0
85,46,9,0.2222222222222222
85,47,13,0.3076923076923077
85,48,5,1.0
85,49,13,0.23076923076923078
85,50,5,1.0
85,51,9,0.0
85,58,13,0.23076923076923078
85,59,9,0.7777777777777778
85,60,9,0.7777777777777778
85,61,13,0.23076923076923078
85,62,5,0.6
85,63,9,0.4444444444444444
85,64,5,1.0
85,65,13,0.38461538461538464
85,66,5,1.0
85,67,5,1.0
85,68,9,0.2222222222222222
85,69,13,0.3076923076923077
85,76,5,1.0
85,77,9,0.4444444444444444
85,78,13,0.3076923076923077
85,79,13,0.15384615384615385
85,80,9,0.4444444444444444
85,81,5,1.0
85,82,9,0.6666666666666666
85,83,9,0.2222222222222222
85,84,13,0.6923076923076923
85,85,5,1.0
85,86,5,1.0
85,87,13,0.0
85,94,9,0.25
85,95,9,0.3333333333333333
85,96,13,0.1111111111111111
85,97,5,1.0
85,98,5,1.0
85,99,5,1.0
85,100,9,0.1111111111111111
85,101,13,0.3076923076923077
85,102,13,0.15384615384615385
85,103,13,0.15384615384615385
85,104,5,1.0
85,105,9,0.2222222222222222
85,112,5,0.6
85,113,9,0.0
85,114,13,0.23076923076923078
85,115,9,0.3333333333333333
85,116,13,0.15384615384615385
85,117,5,0.3333333333333333
85,118,13,0.07692307692307693
85,119,5,1.0
85,120,13,0.23076923076923078
85,121,9,0.6666666666666666
85,122,9,0.1111111111111111
85,123,5,1.0
85,130,13,0.23076923076923078
85,131,9,0.25
85,132,9,0.4
85,133,13,0.3076923076923077
85,134,13,0.3076923076923077
85,135,5,1.0
85,136,9,0.4444444444444444
85,137,9,0.1111111111111111
85,138,5,1.0
85,139,5,0.6
85,140,5,1.0
85,141,13,0.3076923076923077
85,148,9,0.1111111111111111
85,149,5,1.0
85,150,9,0.3333333333333333
85,151,13,0.15384615384615385
85,152,5,1.0
85,153,9,0.2222222222222222
85,154,13,0.3076923076923077
85,155,13,0.23076923076923078
85,156,5,1.0
85,157,13,0.07692307692307693
85,158,5,1.0
85,159,9,0.1111111111111111
86,4,13,0.5384615384615384
86,5,13,0.25
86,6,5,1.0
86,7,13,0.3076923076923077
86,8,13,0.0
86,9,9,0.4444444444444444
86,10,9,0.5555555555555556
86,11,9,0.4444444444444444
86,12,5,0.5
86,13,5,1.0
86,14,9,0.3333333333333333
86,15,5,1.0
86,22,5,1.0
86,23,13,0.23076923076923078
86,24,13,0.15384615384615385
86,25,9,0.3333333333333333
86,26,5,1.0
86,27,5,1.0
86,28,9,0.6666666666666666
86,29,9,0.25
86,30,5,1.0
86,31,13,0.15384615384615385
86,32,9,0.2222222222222222
86,33,13,0.3076923076923077
86,40,5,1.0
86,41,9,0.1111111111111111
86,42,5,1.0
86,43,13,0.23076923076923078
86,44,5,0.6
86,45,5,1.0
86,46,13,0.46153846153846156
86,47,13,0.15384615384615385
86,48,13,0.15384615384615385
86,49,9,0.4444444444444444
86,50,9,0.3333333333333333
86,51,9,0.5555555555555556
86,58,9,0.6666666666666666
86,59,13,0.15384615384615385
86,60,5,1.0
86,61,5,0.4
86,62,13,0.23076923076923078
86,63,5,1.0
86,64,13,0.15384615384615385
86,65,9,0.2222222222222222
86,66,5,1.0
86,67,13,0.0
86,68,9,0.4444444444444444
86,69,9,0.2222222222222222
86,76,5,1.0
86,77,9,0.3333333333333333
86,78,5,1.0
86,79,9,0.5555555555555556
86,80,9,0.4444444444444444
86,81,9,0.5555555555555556
86,82,13,0.23076923076923078
86,83,13,0.23076923076923078
86,84,13,0.46153846153846156
86,85,5,1.0
86,86,13,0.3076923076923077
86,87,5,1.0
86,94,9,0.3333333333333333
86,95,13,0.0
86,96,13,0.23076923076923078
86,97,9,0.3333333333333333
86,98,5,1.0
86,99,9,0.4444444444444444
86,100,13,0.125
86,101,5,0.4
86,102,9,0.1111111111111111
86,103,5,0.6
86,104,5,0.8
86,105,13,0.23076923076923078
86,112,5,1.0
86,113,5,1.0
86,114,13,0.23076923076923078
86,115,9,0.6666666666666666
86,116,13,0.07692307692307693
86,117,9,0.4444444444444444
86,118,5,1.0
86,119,13,0.3076923076923077
86,120,5,0.8
86,121,9,0.2222222222222222
86,122,9,0.5555555555555556
86,123,13,0.0
86,130,13,0.3076923076923077
86,131,13,0.07692307692307693
86,132,13,0.3333333333333333
86,133,5,1.0
86,134,13,0.3076923076923077
86,135,5,0.4
86,136,5,0.6
86,137,9,0.6666666666666666
86,138,9,0.3333333333333333
86,139,9,0.3333333333333333
86,140,9,0.6666666666666666
86,141,5,1.0
86,148,13,0.15384615384615385
86,149,9,0.2222222222222222
86,150,9,0.4444444444444444
86,151,13,0.5384615384615384
86,152,9,0.6666666666666666
86,153,9,0.4444444444444444
86,154,5,1.0
86,155,5,1.0
86,156,5,1.0
86,157,13,0.15384615384615385
86,158,13,0.0
86,159,5,1.0
87,4,9,0.3333333333333333
87,5,5,1.0
87,6,5,1.0
87,7,9,0.6666666666666666
87,8,9,0.4444444444444444
87,9,13,0.09090909090909091
87,10,5,1.0
87,11,5,1.0
87,12,13,0.3333333333333333
87,13,9,0.1111111111111111
87,14,13,0.0
87,15,13,0.14285714285714285
87,22,5,0.6
87,23,9,0.1111111111111111
87,24,13,0.15384615384615385
87,25,5,1.0
87,26,13,0.07692307692307693
87,27,9,0.4444444444444444
87,28,13,0.1
87,29,9,0.2222222222222222
87,30,5,0.4
87,31,5,0.3333333333333333
87,32,13,0.18181818181818182
87,33,9,0.25
87,40,5,1.0
87,41,5,1.0
87,42,13,0.0
87,43,9,0.4444444444444444
87,44,5,0.6
87,45,13,0.15384615384615385
87,46,9,0.3333333333333333
87,47,13,0.09090909090909091
87,48,5,1.0
87,49,9,0.2222222222222222
87,50,9,0.3333333333333333
87,51,13,0.15384615384615385
87,58,13,0.07692307692307693
87,59,13,0.23076923076923078
87,60,5,1.0
87,61,5,0.8
87,62,5,1.0
87,63,9,0.2222222222222222
87,64,13,0.23076923076923078
87,65,9,0.3333333333333333
87,66,5,0.6
87,67,13,0.15384615384615385
87,68,9,0.1111111111111111
87,69,9,0.1111111111111111
87,76,9,0.7777777777777778
87,77,5,1.0
87,78,5,1.0
87,79,9,0.2222222222222222
87,80,13,0.07692307692307693
87,81,9,0.1111111111111111
87,82,13,0.15384615384615385
87,83,13,0.38461538461538464
87,84,5,1.0
87,85,13,0.0
87,86,9,0.1111111111111111
87,87,5,1.0
87,94,13,0.0
87,95,13,0.0
87,96,5,1.0
87,97,13,0.23076923076923078
87,98,5,0.6
87,99,9,0.3333333333333333
87,100,9,0.1111111111111111
87,101,5,0.0
87,102,5,0.6
87,103,9,0.3333333333333333
87,104,9,0.2222222222222222
87,105,13,0.15384615384615385
87,112,13,0.38461538461538464
87,113,9,0.2222222222222222
87,114,5,0.6
87,115,13,0.0
87,116,5,0.6
87,117,5,1.0
87,118,9,0.3333333333333333
87,119,13,0.15384615384615385
87,120,9,0.1111111111111111
87,121,5,1.0
87,122,13,0.46153846153846156
87,123,9,0.3333333333333333
87,130,5,0.4
87,131,13,0.23076923076923078
87,132,13,0.15384615384615385
87,133,9,0.2222222222222222
87,134,13,0.07692307692307693
87,135,5,0.6
87,136,9,0.5555555555555556
87,137,5,0.6
87,138,5,0.4
87,139,13,0.3076923076923077
87,140,9,0.3333333333333333
87,141,9,0.1111111111111111
87,148,13,0.23076923076923078
87,149,13,0.1
87,150,9,0.2222222222222222
87,151,13,0.15384615384615385
87,152,5,0.6
87,153,5,1.0
87,154,9,0.4444444444444444
87,155,5,0.6
87,156,9,0.3333333333333333
87,157,9,0.3333333333333333
87,158,13,0.07692307692307693
87,159,5,0.2
88,4,13,0.07692307692307693
88,5,9,0.3333333333333333
88,6,5,1.0
88,7,13,0.23076923076923078
88,8,5,1.0
88,9,9,0.8888888888888888
88,10,9,0.6666666666666666
88,11,5,1.0
88,12,13,0.23076923076923078
88,13,9,0.7777777777777778
88,14,5,1.0
88,15,13,0.3076923076923077
88,22,9,0.6666666666666666
88,23,5,1.0
88,24,9,0.4444444444444444
88,25,5,1.0
88,26,9,1.0
88,27,13,0.46153846153846156
88,28,5,1.0
88,29,13,0.46153846153846156
88,30,9,0.3333333333333333
88,31,5,1.0
88,32,13,0.07692307692307693
88,33,13,0.23076923076923078
88,40,13,0.3076923076923077
88,41,5,1.0
88,42,13,0.23076923076923078
88,43,13,0.23076923076923078
88,44,5,1.0
88,45,5,1.0
88,46,13,0.15384615384615385
88,47,9,0.5555555555555556
88,48,9,0.25
88,49,9,0.5555555555555556
88,50,9,0.6666666666666666
88,51,5,1.0
88,58,9,0.3333333333333333
88,59,9,0.6666666666666666
88,60,5,1.0
88,61,13,0.16666666666666666
88,62,13,0.38461538461538464
88,63,5,1.0
88,64,13,0.15384615384615385
88,65,13,0.07692307692307693
88,66,9,0.7777777777777778
88,67,5,1.0
88,68,5,1.0
88,69,9,0.7777777777777778
88,76,9,1.0
88,77,13,0.15384615384615385
88,78,13,0.46153846153846156
88,79,5,1.0
88,80,13,0.23076923076923078
88,81,9,0.7777777777777778
88,82,5,1.0
88,83,5,1.0
88,84,9,0.5555555555555556
88,85,13,0.23076923076923078
88,86,5,0.4
88,87,9,0.7777777777777778
88,94,5,1.0
88,95,9,0.6666666666666666
88,96,9,0.5555555555555556
88,97,5,1.0
88,98,13,0.2222222222222222
88,99,13,0.3076923076923077
88,100,9,0.5555555555555556
88,101,9,0.8888888888888888
88,102,5,1.0
88,103,5,1.0
88,104,13,0.5384615384615384
88,105,13,0.46153846153846156
88,112,9,0.6666666666666666
88,113,13,0.23076923076923078
88,114,5,1.0
88,115,9,0.8888888888888888
88,116,13,0.3076923076923077
88,117,5,1.0
88,118,13,0.38461538461538464
88,119,9,0.3333333333333333
88,120,5,1.0
88,121,13,0.3076923076923077
88,122,9,0.4444444444444444
88,123,5,1.0
88,130,9,0.6666666666666666
88,131,5,1.0
88,132,9,0.5555555555555556
88,133,5,1.0
88,134,5,1.0
88,135,13,0.38461538461538464
88,136,5,1.0
88,137,9,1.0
88,138,13,0.6153846153846154
88,139,9,0.7777777777777778
88,140,13,0.23076923076923078
88,141,13,0.3076923076923077
88,148,5,1.0
88,149,13,0.3076923076923077
88,150,13,0.38461538461538464
88,151,5,1.0
88,152,13,0.46153846153846156
88,153,9,0.6666666666666666
88,154,9,0.4444444444444444
88,155,5,1.0
88,156,9,0.4444444444444444
88,157,9,0.5555555555555556
88,158,13,0.23076923076923078
88,159,5,1.0
89,4,5,1.0
89,5,9,0.3333333333333333
89,6,9,0.5555555555555556
89,7,13,0.6923076923076923
89,8,9,0.7777777777777778
89,9,5,1.0
89,10,5,1.0
89,11,5,0.6
89,12,13,0.15384615384615385
89,13,9,0.2222222222222222
89,14,13,0.38461538461538464
89,15,13,0.6923076923076923
89,22,9,0.7777777777777778
89,23,9,0.4444444444444444
89,24,5,1.0
89,25,5,1.0
89,26,9,0.1111111111111111
89,27,9,0.6666666666666666
89,28,5,1.0
89,29,13,0.5384615384615384
89,30,13,0.4
89,31,5,1.0
89,32,13,0.46153846153846156
89,33,13,0.5384615384615384
89,40,9,0.5555555555555556
89,41,9,0.2
89,42,5,1.0
89,43,5,1.0
89,44,13,0.46153846153846156
89,45,13,0.23076923076923078
89,46,13,0.38461538461538464
89,47,13,0.46153846153846156
89,48,9,0.6666666666666666
89,49,5,1.0
89,50,5,1.0
89,51,9,0.6666666666666666
89,58,5,1.0
89,59,9,1.0
89,60,13,0.23076923076923078
89,61,9,0.6666666666666666
89,62,5,1.0
89,63,13,0.09090909090909091
89,64,13,0.46153846153846156
89,65,5,1.0
89,66,9,0.5555555555555556
89,67,9,0.5555555555555556
89,68,5,1.0
89,69,13,0.15384615384615385
89,76,5,1.0
89,77,13,0.6923076923076923
89,78,9,0.7777777777777778
89,79,13,0.6153846153846154
89,80,5,0.6
