subject,trial_seg,peak_val,peak_pos,early_mean,late_val,decline,plateau_len,volatility,condition,global_trial_num,trial,accuracy_z,predicted_z,load_score_pct,load_label
13,60,0.3482661490620318,2.0,0.07327261080882774,-0.047562013025378214,0.39582816208741,1.0,0.241832347271188,5.0,60.0,60,0.19086911522269343,0.06619875688496568,30.84020174683232,정상
13,61,-0.07939440130022746,4.0,-0.14752141159505355,-0.20651387752611772,0.12711947622589026,3.0,0.06897218322339616,9.0,61.0,61,-1.231413646598023,0.027328444557034426,32.513224258826426,정상
13,62,0.10729525423792641,12.0,-0.09953477564943203,-0.0825671027208541,0.1898623569587805,1.0,0.1396141421898937,13.0,62.0,62,-1.1070882303549536,-1.3759396754753852,90.06027801697626,과부하
13,63,0.06848268560529647,2.0,-0.27355426885700335,-0.7946588975611233,0.8631415831664198,0.0,0.33636839221419795,9.0,63.0,63,-0.9081675643660421,-0.07861703287122374,36.84340017222291,정상
13,64,-0.0867392270160332,3.0,-0.23996759968255893,-0.2911222327334926,0.20438300571745938,0.0,0.1889088643532964,5.0,64.0,64,0.19086911522269343,0.5063678515675151,11.009964325255254,정상
13,65,0.27626640631700194,3.0,0.07060375984884378,0.2357915220871618,0.040474884229840136,0.0,0.3468158253200645,5.0,65.0,65,1.3545550112578253,0.4051164415881962,17.468323286997162,정상
13,66,0.3384054722953458,3.0,0.12364587952878185,0.20796792148522592,0.13043755081011987,1.0,0.21911843691493402,5.0,66.0,66,0.19086911522269343,0.34053317032050706,21.232623938983878,정상
13,67,0.42908260809599863,13.0,0.05221187656342412,0.42908260809599863,0.0,4.0,0.1916063633356792,13.0,67.0,67,-0.6595167318799027,-1.3791304970468452,90.38012055603396,과부하
13,68,0.1403733687980413,6.0,-0.057786494009622304,-0.2080155892810982,0.3483889580791395,1.0,0.3345120402430722,13.0,68.0,68,-1.3308739795924789,-1.0321429500863977,71.98917456021651,과부하
13,69,-0.20955376489821553,1.0,-0.41486460007587916,-0.3649807733114647,0.1554270084132492,2.0,0.23196578192332803,9.0,69.0,69,-0.26167539990208005,-0.36524219633645266,43.068028047730344,과부하
13,76,0.6525219083000664,1.0,0.11713581861400417,-0.12479938756750375,0.7773212958675702,2.0,0.25466265757506296,5.0,76.0,76,0.19086911522269343,-0.7842482231828068,58.543486283675726,과부하
13,77,0.0984854529697623,10.0,-0.31657649784929764,-0.6280376992473071,0.7265231522170694,3.0,0.27740560253161456,13.0,77.0,77,-1.3122251671560183,-1.2969608392968508,86.36978718169516,과부하
13,78,0.1369071249036775,4.0,0.09627800016943358,0.10103246596090809,0.03587465894276942,3.0,0.05376195384160417,5.0,78.0,78,-0.3909738327948723,0.3012324943193168,22.733423545331533,정상
13,79,0.5170287347860612,5.0,0.3291910168099694,0.5170287347860612,0.0,1.0,0.22041907450307724,5.0,79.0,79,-1.5546597288300041,0.6639298767583367,6.71669332021159,정상
13,80,0.5853495103050275,2.0,0.15737256141656336,0.5339269191590379,0.05142259114598957,0.0,0.3460115950204504,9.0,80.0,80,-1.5546597288300041,0.32476604693627026,21.983023742157698,정상
